[I 241226 12:55:42 websocket_listener:48] WebSocket connection opened
[I 241226 12:55:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735197944000, 'last_traded_price': 2374820, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:17 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198039000, 'last_traded_price': 2375070, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:17 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198039000, 'last_traded_price': 2375195, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:18 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198040000, 'last_traded_price': 2375215, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:18 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198040000, 'last_traded_price': 2375190, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:19 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198041000, 'last_traded_price': 2375205, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:19 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198041000, 'last_traded_price': 2375345, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:20 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198042000, 'last_traded_price': 2375305, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:20 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198042000, 'last_traded_price': 2375265, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:21 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198043000, 'last_traded_price': 2375300, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:21 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198043000, 'last_traded_price': 2375255, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:22 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198044000, 'last_traded_price': 2375290, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:22 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198044000, 'last_traded_price': 2375320, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198045000, 'last_traded_price': 2375265, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198045000, 'last_traded_price': 2375265, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198046000, 'last_traded_price': 2375260, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198046000, 'last_traded_price': 2375315, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198047000, 'last_traded_price': 2375280, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198047000, 'last_traded_price': 2375300, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198048000, 'last_traded_price': 2375350, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:26 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198048000, 'last_traded_price': 2375345, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:27 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198049000, 'last_traded_price': 2375105, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:27 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198049000, 'last_traded_price': 2375040, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:28 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198050000, 'last_traded_price': 2375060, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:28 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198050000, 'last_traded_price': 2375110, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:29 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198051000, 'last_traded_price': 2374950, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:29 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198051000, 'last_traded_price': 2375120, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:30 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198052000, 'last_traded_price': 2375095, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:30 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198052000, 'last_traded_price': 2375185, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198053000, 'last_traded_price': 2375200, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198053000, 'last_traded_price': 2375180, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198054000, 'last_traded_price': 2375140, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198054000, 'last_traded_price': 2375135, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198055000, 'last_traded_price': 2375105, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198055000, 'last_traded_price': 2375225, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198056000, 'last_traded_price': 2375195, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198056000, 'last_traded_price': 2375125, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198057000, 'last_traded_price': 2375110, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198057000, 'last_traded_price': 2375110, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198058000, 'last_traded_price': 2375110, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198058000, 'last_traded_price': 2375060, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198059000, 'last_traded_price': 2374965, 'subscription_mode_val': 'LTP'}
[I 241226 12:57:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198059000, 'last_traded_price': 2375005, 'subscription_mode_val': 'LTP'}
[I 241226 12:58:34 websocket_listener:48] WebSocket connection opened
[I 241226 12:58:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198116000, 'last_traded_price': 2374900, 'subscription_mode_val': 'LTP'}
[E 241226 12:58:35 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder. Error: Quantity is invalid. It should be in multiples of lot size.. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'variety': 'NORMAL', 'tradingsymbol': 'NIFTY26DEC2425000CE', 'symboltoken': '71362', 'transactiontype': 'BUY', 'exchange': 'NFO', 'ordertype': 'LIMIT', 'producttype': 'INTRADAY', 'duration': 'DAY', 'price': np.float64(23769.984375), 'quantity': 1}, Response: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[E 241226 12:58:35 smartConnect:339] API request failed: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[I 241226 12:58:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198117000, 'last_traded_price': 2374805, 'subscription_mode_val': 'LTP'}
[E 241226 12:58:35 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder. Error: Quantity is invalid. It should be in multiples of lot size.. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'variety': 'NORMAL', 'tradingsymbol': 'NIFTY26DEC2425000CE', 'symboltoken': '71362', 'transactiontype': 'BUY', 'exchange': 'NFO', 'ordertype': 'LIMIT', 'producttype': 'INTRADAY', 'duration': 'DAY', 'price': np.float64(23769.984375), 'quantity': 1}, Response: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[E 241226 12:58:35 smartConnect:339] API request failed: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[I 241226 12:58:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198117000, 'last_traded_price': 2374800, 'subscription_mode_val': 'LTP'}
[E 241226 12:58:35 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder. Error: Quantity is invalid. It should be in multiples of lot size.. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'variety': 'NORMAL', 'tradingsymbol': 'NIFTY26DEC2425000CE', 'symboltoken': '71362', 'transactiontype': 'BUY', 'exchange': 'NFO', 'ordertype': 'LIMIT', 'producttype': 'INTRADAY', 'duration': 'DAY', 'price': np.float64(23769.984375), 'quantity': 1}, Response: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[E 241226 12:58:35 smartConnect:339] API request failed: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[I 241226 12:58:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198118000, 'last_traded_price': 2374815, 'subscription_mode_val': 'LTP'}
[E 241226 12:58:36 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder. Error: Quantity is invalid. It should be in multiples of lot size.. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'variety': 'NORMAL', 'tradingsymbol': 'NIFTY26DEC2425000CE', 'symboltoken': '71362', 'transactiontype': 'BUY', 'exchange': 'NFO', 'ordertype': 'LIMIT', 'producttype': 'INTRADAY', 'duration': 'DAY', 'price': np.float64(23769.984375), 'quantity': 1}, Response: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[E 241226 12:58:36 smartConnect:339] API request failed: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
[I 241226 12:58:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735198118000, 'last_traded_price': 2374825, 'subscription_mode_val': 'LTP'}
[E 241226 12:58:36 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder. Error: Quantity is invalid. It should be in multiples of lot size.. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/placeOrder, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'variety': 'NORMAL', 'tradingsymbol': 'NIFTY26DEC2425000CE', 'symboltoken': '71362', 'transactiontype': 'BUY', 'exchange': 'NFO', 'ordertype': 'LIMIT', 'producttype': 'INTRADAY', 'duration': 'DAY', 'price': np.float64(23769.984375), 'quantity': 1}, Response: {'message': 'Quantity is invalid. It should be in multiples of lot size.', 'errorcode': 'AB4014', 'status': False, 'data': None}
